出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"109/03/07","108","1","8443","阿瘦","1526475.00","1232230.00","2758705.00","771121.00","418997.00","1190118.00","668000.00","363350.00","537746.00","655.00","--","1569751.00","--","--","-1164.00","1568587.00","0.00","0.00","0.00","23.50"
"109/03/07","108","1","8454","富邦媒","6339731.00","6732524.00","13072255.00","5629214.00","815788.00","6445002.00","1400585.00","2976991.00","2366198.00","-138102.00","0.00","6605672.00","--","--","21581.00","6627253.00","--","0.00","0.00","47.16"
"109/03/07","108","1","8462","柏文","1063139.00","5508986.00","6572125.00","1228650.00","3565265.00","4793915.00","615222.00","558864.00","627718.00","-45870.00","--","1755934.00","--","--","22276.00","1778210.00","39202.00","2500.00","0.00","28.70"
"109/03/07","108","1","8463","潤泰材","1411491.00","3211030.00","4622521.00","1003451.00","1240867.00","2244318.00","1500000.00","656157.00","255758.00","-33712.00","--","2378203.00","--","--","--","2378203.00","--","0.00","0.00","15.85"
"109/03/07","108","1","8464","億豐","11767766.00","7543089.00","19310855.00","3997618.00","1700950.00","5698568.00","2930202.00","4572007.00","6100724.00","-131134.00","--","13471799.00","--","--","140488.00","13612287.00","--","0.00","0.00","45.98"
"109/03/07","108","1","8466","美吉吉-KY","2664462.00","1210341.00","3874803.00","1212664.00","59951.00","1272615.00","660590.00","1205967.00","752354.00","-16723.00","--","2602188.00","--","--","--","2602188.00","0.00","0.00","0.00","39.39"
"109/03/07","108","1","8467","波力-KY","1025093.00","1080801.00","2105894.00","645700.00","9412.00","655112.00","508600.00","836883.00","334221.00","-139616.00","-89306.00","1450782.00","--","--","--","1450782.00","--","0.00","1326000.00","29.29"
"109/03/07","108","1","8473","山林水","4571194.00","9295517.00","13866711.00","2750726.00","3782947.00","6533673.00","1378123.00","3895717.00","733559.00","-4935.00","--","6002464.00","0.00","--","1330574.00","7333038.00","0.00","0.00","0.00","43.56"
"109/03/07","108","1","8478","東哥遊艇","4610018.00","1826937.00","6436955.00","2159391.00","1767018.00","3926409.00","930453.00","1040834.00","635926.00","-8650.00","-88017.00","2510546.00","--","--","0.00","2510546.00","--","0.00","2107000.00","27.61"
"109/03/07","108","1","8480","泰昇-KY","1514852.00","645563.00","2160415.00","449280.00","2807.00","452087.00","392700.00","653216.00","747041.00","-84629.00","--","1708328.00","--","--","--","1708328.00","--","0.00","0.00","43.50"
"109/03/07","108","1","8481","政伸","1246080.00","425363.00","1671443.00","314007.00","13755.00","327762.00","666019.00","180196.00","514323.00","-16857.00","--","1343681.00","0.00","--","0.00","1343681.00","--","0.00","0.00","20.17"
"109/03/07","108","1","8482","商億-KY","4076233.00","925582.00","5001815.00","1041272.00","38709.00","1079981.00","1111120.00","1312085.00","1685915.00","-230492.00","--","3878628.00","--","--","43206.00","3921834.00","--","0.00","0.00","34.91"
"109/03/07","108","1","8488","吉源-KY","2292783.00","3607316.00","5900099.00","2657385.00","651396.00","3308781.00","675000.00","2043573.00","185530.00","-312785.00","--","2591318.00","--","--","--","2591318.00","0.00","0.00","0.00","38.39"
"109/03/07","108","1","8497","格威傳媒","1451661.00","1686900.00","3138561.00","978080.00","1245573.00","2223653.00","365428.00","163282.00","239659.00","-2053.00","-114723.00","651593.00","0.00","--","263315.00","914908.00","--","0.00","2463000.00","19.12"
"109/03/07","108","1","8499","鼎炫-KY","1757439.00","652618.00","2410057.00","376595.00","167513.00","544108.00","512860.00","630686.00","741615.00","-37994.00","--","1847167.00","--","--","18782.00","1865949.00","--","0.00","0.00","36.02"
"109/03/07","108","1","8926","台汽電","2793794.00","14318587.00","17112381.00","2059671.00","2887872.00","4947543.00","5890486.00","499694.00","5624996.00","11011.00","--","12026187.00","--","--","138651.00","12164838.00","--","0.00","0.00","20.42"
"109/03/07","108","1","8940","新天地","457020.00","2100702.00","2557722.00","553045.00","886212.00","1439257.00","674910.00","127463.00","16386.00","-1688.00","--","817071.00","--","--","301394.00","1118465.00","--","0.00","0.00","12.11"
"109/03/07","108","1","8996","高力","1429151.00","1320920.00","2750071.00","619559.00","212439.00","831998.00","893841.00","663133.00","404725.00","-43626.00","--","1918073.00","--","--","--","1918073.00","--","0.00","0.00","21.46"
"109/03/07","108","1","9802","鈺齊-KY","5718070.00","6084981.00","11803051.00","3147762.00","1293090.00","4440852.00","1589915.00","3818944.00","2219446.00","-304323.00","0.00","7323982.00","--","--","38217.00","7362199.00","0.00","0.00","0.00","46.07"
"109/03/07","108","1","9902","台火","446964.00","859076.00","1306040.00","14772.00","36248.00","51020.00","980496.00","50953.00","222227.00","0.00","-2584.00","1251092.00","--","--","3928.00","1255020.00","0.00","0.00","35280.00","12.76"
"109/03/07","108","1","9904","寶成","173365693.00","168484800.00","341850493.00","106059353.00","63373218.00","169432571.00","29467872.00","4604514.00","69007072.00","-4023951.00","--","99055507.00","--","--","73362415.00","172417922.00","--","0.00","0.00","33.61"
"109/03/07","108","1","9905","大華","5950007.00","3876363.00","9826370.00","2023364.00","477838.00","2501202.00","3050000.00","24431.00","3631672.00","298959.00","0.00","7005062.00","--","--","320106.00","7325168.00","0.00","0.00","0.00","22.97"
"109/03/07","108","1","9906","欣巴巴","6015805.00","53685.00","6069490.00","2240300.00","2967759.00","5208059.00","833439.00","18170.00","9822.00","0.00","--","861431.00","--","--","--","861431.00","--","0.00","0.00","10.34"
"109/03/07","108","1","9907","統一實","11671356.00","27745281.00","39416637.00","7673439.00","11207745.00","18881184.00","15791453.00","230261.00","4014213.00","-922350.00","--","19113577.00","--","--","1421876.00","20535453.00","0.00","0.00","0.00","12.10"
"109/03/07","108","1","9908","大台北","6112297.00","10852495.00","16964792.00","2043466.00","2826285.00","4869751.00","5163580.00","76822.00","3913501.00","1739350.00","-17944.00","10875309.00","--","--","1219732.00","12095041.00","--","0.00","15493101.00","21.71"
